original_text,provided_summary,baseline_rouge1,tfidf_rouge1,position_rouge1,keyword_rouge1,ensemble_rouge1
KBS 창원 앵커 대통령 직속 국정기획위원회가 어제16일 창원을 찾아 시민들의 민원과 제안을 접수했습니다 특히 상권 붕괴가 시작된 롯데백화점 마산점도 직접 현장 방문해 의견을 청취...,지난해 북한 평양에서 추락한 걸로 알려진 무인기 기종과 똑같은 형상의 무인기를 우리 군이 80대 넘게 보유하고 있고 그 기종은 소음이 상당히 크다는 사실이 군 내부 문건을 통해 처...,0.029850746268656716,1.0,1.0,1.0,1.0
KBS 부산 앵커 해양수산부 부산 이전이 속도를 내고 있습니다 임시 청사 위치가 정해졌고 공사 일정 윤곽도 나왔는데요 해수부 이전을 반대한다는 비판을 받아온 부산 야당은 부산시와 ...,내란특검팀이 구치소에 있는 윤석열 전 대통령을 불러 조사하기 위해 세 번째 시도에 나섰지만 세 번째 시도에 나섰지만 또 무산됐습니다,0.0,1.0,1.0,1.0,1.0
KBS 청주 오송 참사를 비롯한 사회적 참사 유가족들이 어제 청와대 영빈관에서 이재명 대통령과 만났습니다 오송 참사 유가족 14명은 대통령과의 대화에서 정부 차원의 진상 규명과 국...,김건희 특검 수사 상황도 알아보겠습니다 특검팀이 건진법사 전성배 씨와 통일교 전 간부가 국민의힘 당 대표 선거에 개입했단 의혹을 살펴보고있던 두 사람이 통일교 교인을 국민의힘 당원...,0.026666666666666665,1.0,1.0,1.0,1.0
앵커 국민의힘 혁신위원회가 인적 쇄신 대상으로 나경원 윤상현 장동혁 의원과 송언석 비상대책위원장의 실명을 콕 집었습니다 윤희숙 위원장은 이들을 향해 스스로 거취를 밝히라고 말했습니...,방금 들으셨던 문제의 회의 직후에 이종섭 당시 국방장관은 누군가에게 전화를 받았습니다,0.0,1.0,1.0,1.0,1.0
 앵커  윤석열 정부에서 탄압받았던 언론계 인사들이 국정기획위원회에 모였습니다 이들은 방송과 통신 온라인 영상 서비스 등 다양한 미디어 정책을 세울 새로운 기구가 필요하다고 입을 ...,VIP격노설을 확인하고 있는 채 상병 특검팀이 윤석열 전 대통령이 당시 구체적으로 화를 낸 시점과 그때 상황을 자세히 묘사한 진술을 확보한 걸로 취재 결과 확인됐습니다,0.06557377049180328,1.0,1.0,1.0,1.0
앵커 김건희 특검팀이 김 여사 측에 명품 가방을 건넨 혐의를 받는 통일교 전 간부와 건진법사 전성배 씨가 국민의힘 전당대회 개입을 모의한 정황을 포착했습니다 이 과정에서 윤석열 전...,얼마 전 이진숙 방송통신위원장이 국무회의에서 이재명 대통령에게 방통위를 독임제  즉 위원장 1명이 모든 걸 결정하는 기구로 바꿔줄 것을 건의했다는 보도가 나왔는데 이 위원장은 그런...,0.05128205128205128,1.0,1.0,1.0,1.0
 앵커  어제 교육 법무 노동부 장관 후보자에 대한 국회의 청문 검증이 이뤄졌습니다 특히 이진숙 교육부 장관 후보자의 자녀 불법 조기유학 문제와 논문 표절 의혹이 논란이 됐습니다 ...,조국혁신당에 이어 조국혁신당에 이어 더불어민주당에서도 국민의힘에 대한 위헌정당 해산 요구가 잇따르고 있습니다,0.03921568627450981,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 화를 냈다는 안보실 회의가 끝난 직후에 당시 이종섭 국방장관은 뒷자리가 7070으로 끝나는 전화를 받았습니다 그동안 이게 누구의 전화였는지가 의문이었는데 ...,강선우 여가부 장관 후보자를 둘러싼 논란이 강선우 여가부 장관 후보자를 둘러싼 논란은 인사청문회 이후로도 계속되고고 민주당 내 보좌진들이 강 후보자에 대한 사퇴를 촉구하는 등 부정...,0.0,1.0,1.0,1.0,1.0
앵커 대선 패배를 수습하려던 국민의힘의 쇄신 작업이 난항을 겪고 있습니다 탄핵 반대 인사들이 주축인 토론회에 당 지도부가 대거 참석하는 등 쇄신과 거리가 먼 움직임이 일어나자 혁신...,오늘 교육부 법무부 노동부 장관 후보자에 대한 국회의 청문 검증이 이뤄졌습니다,0.0,1.0,1.0,1.0,1.0
앵커 이재명 대통령이 세월호 참사와 이태원 참사 등 사회적 참사 유가족을 만났습니다 이 대통령은 국정 최고 책임자이자 정부를 대표해 유가족들에게 사죄하며 국가의 부재로 인해 억울한...,차현진 기자가 차현진 기자가 차현진 기자가 다시 짚어봤습니다,0.0,1.0,1.0,1.0,1.0
앵커 순직해병 특검의 주요 수사 내용인 VIP 격노설 관련해 당시 대통령실 주요 참모들에 이어 이종섭 전 국방장관도 대통령이 역정을 낸 걸로 보인다고 입장을 바꿨습니다 채 상병 사...,격노설 의 진원지인 대통령실 회의에서 해병순직사건 초동조사 결과를 보고받고 격노한 윤석열 전 대통령이 임기훈 당시 국방비서관을 따로 남겨 무언가를 논의했다는 진술이 새롭게 확인됐습...,0.15151515151515152,1.0,1.0,1.0,1.0
앵커 자녀 유학 논란과 논문 표절 의혹이 불거진 이진숙 사회부총리 후보자가 국회 검증을 받았습니다 자녀 유학에는 사과했지만 논문 표절 의혹엔 이공계 연구의 가이드라인을 따랐다고 해...,민주당은 정치 검찰을 청산해야 한다고 강조했고 국민의힘은 검찰 개편은 이재명 대통령의 공소 취소를 노린 게 아니냐고 주장했습니다 김형래 기자가 전하겠습니다,0.0,1.0,1.0,1.0,1.0
앵커 내란 특검팀은 어제도16일 윤석열 전 대통령을 강제구인해 조사하려고 했지만 불발됐습니다 벌써 3번째인데 이번엔 윤 전 대통령이 자신의 구속이 부당하다며 법원에 구속적부심을 청...,이진숙 사회부총리 겸 교육부 장관 후보자는 국회 인사청문회 초반과 논문 표절 의혹이 불거진 이진숙 사회부총리 후보자가 오늘 16일 국회 검증을 받았습니다,0.0,1.0,1.0,1.0,1.0
국회는 오늘 구윤철 부총리 겸 기획재정부 장관 후보자와 조현 외교부 장관 후보자 김정관 산업통상자원부 장관 후보자에 대한 인사청문회를 각 소관 상임위원회에서 진행합니다 특히 여야는...,강선우 갑질 갑질 논란에 휩싸인 강선우 여가부 장관 후보자에 대해 민주당 보좌진협의회 회장이 후보자 스스로 거취를 거취를 결정하라고 말했습니다 민주당 의원들과 일하는 보좌진의 대표...,0.08571428571428572,1.0,1.0,1.0,1.0
앵커 강선우 여성가족부 장관 후보자와 이진숙 교육부 장관 후보자를 둘러싼 논란이 계속되는 가운데 친여권 성향 단체에서도 반대 의견이 공개적으로 나오고 있습니다 야당은 연일 사퇴를 ...,윤 전 대통령 부부에 대한 강경 충성파로 불렸던 김성훈 전 경호처 차장이 파면됐습니다,0.039215686274509796,1.0,1.0,1.0,1.0
앵커 김영훈 고용노동부 장관 후보자 인사청문회에선 야당이 김 후보자에게 북한이 주적인지 여부를 집중 추궁하며 한때 파행이 빚어졌습니다 김 후보자는 노란봉투법으로 불리는 노조법 2 ...,구나연 기자가 보도합니다 리포트 윤석열 전 대통령 측은 구속된 직후 에어컨이 있는 접견실도 35도라 에어컨이 있는 접견실도 35도라 에어컨이 있는 접견실도 35도라 에어컨이 있는 ...,0.07272727272727274,1.0,1.0,1.0,1.0
앵커 이재명 정부 초대 장관 후보자들의 인사청문회가 이어지고 있습니다 어제 이진숙 사회부총리 겸 교육부장관 후보자 인사청문회에서 이 후보자는 자녀 조기유학 위법 논란에 대해 국민 ...,이재명 대통령이 세월호와 이태원 오송지하차도와 제주항공 여객기 참사 유가족들을 만났습니다,0.037037037037037035,1.0,1.0,1.0,1.0
앵커 특검 수사를 받고 있는 드론작전사령부가 지난해 상반기 소형 무인기를 서해 북방한계선에 근접 비행하는 작전을 최소 2차례 실시한 거로 확인됐습니다 군 관계자들은 통상적인 작전이..., 쪽지 예산 인 재량사업비를 부당하게 사용했다는 의혹이 불거진 가운데 9선의 강필구 군의원이 사퇴서를 제출했습니다,0.0,1.0,1.0,1.0,1.0
1 충남 400mm 넘는 물폭탄 오늘 최대 200mm 더 온다 밤사이 충남 지역에 시간당 115mm에 달하는 극한 호우가 쏟아지면서 곳곳 하천에 홍수 경보와 주의보가 내려졌습니다 ...,경실련은 오늘 기자회견을 열고 현직 국회의원 300명 가운데 22 가 넘는 67명이 본인 또는 배우자 명의로 본인 또는 배우자 명의로 농지를 보유하고 있다고 발표했습니다,0.09677419354838708,1.0,1.0,1.0,1.0
앵커 내란 특검팀의 윤석열 전 대통령 강제구인이 또 불발됐습니다 벌써 3번째인데 이번에는 윤 전 대통령이 자신의 구속이 부당하다며 법원에 구속적부심을 청구하면서 구인 시도가 보류된...,더불어민주당 당 대표 선거에 나선 정청래 박찬대 후보가 오늘 16일 첫 TV 토론을 했습니다,0.0,1.0,1.0,1.0,1.0
앵커 채 상병 특검팀 수사에서 이른바 VIP 격노설을 인정하는 진술이 속속 나오고 있습니다 그런데 윤석열 전 대통령이 화를 낸 시점과 당시 상황을 구체적으로 묘사한 진술을 특검팀이...,국민의힘은 제자 논문 표절 의혹 등이 제기된 이진숙 후보자를 향해 청문회 시작부터 집중 공세를 폈습니다,0.0,1.0,1.0,1.0,1.0
앵커 김영훈 고용노동부 장관 후보자에 대해서는 대북관을 놓고 정성호 법무부 장관 후보자에 대해서는 검찰개혁을 놓고 여야의원들의 공방이 이어졌습니다 오늘은17일 기획재정부를 비롯한 ...,이재명 대통령이 배경훈 과학기술정보통신부 장관 임명안을 재가했습니다,0.05714285714285715,1.0,1.0,1.0,1.0
앵커 보좌진 갑질 논란에 휩싸인 강선우 여성가족부 장관 후보자에 대해 민주당 보좌진협의회 회장이 거취를 결정하라며 사실상 자진 사퇴를 요구했습니다 시민사회단체의 비판도 커지면서 여...,드론작전사령부가 지난해 상반기 서해 북방한계선 NLL 에 무인기를 이례적으로 가까이 가까이 가까이 가까이 보냈다고 복수의 군 관계자가 밝혔습니다,0.0,1.0,1.0,1.0,1.0
앵커 대선 패배를 수습하려던 국민의힘의 쇄신 작업이 난항을 겪고 있습니다 탄핵 반대 인사들이 주축인 토론회에 당 지도부가 대거 참석하는 등 쇄신과 거리가 먼 움직임이 일어나자 혁신...,윤석열 전 대통령이 내란 특검의 세 번째 소환 조사에 또 다시 응하지 않았습니다,0.03508771929824561,1.0,1.0,1.0,1.0
앵커 강선우 여성가족부 장관 후보자와 이진숙 교육부 장관 후보자를 둘러싼 논란이 계속되는 가운데 친여권 성향 단체에서도 반대 의견이 공개적으로 나오고 있습니다 야당은 연일 사퇴를 ...,이재명 정부 장관 후보자들에 대한 인사청문회가 사흘째 열리고 있습니다 오늘은 이진숙 교육부장관 후보자 등 3명에 대한 청문회가 진행 중인데 논문 표절 의혹 등이 제기된 이 후보자에...,0.208955223880597,1.0,1.0,1.0,1.0
앵커 김영훈 고용노동부 장관 후보자 인사청문회에선 야당이 김 후보자에게 북한이 주적인지 여부를 집중 추궁하며 한때 파행이 빚어졌습니다 김 후보자는 노란봉투법으로 불리는 노조법 2 ...,내란 내란 사태를 수사하는 조은석 특별검사팀인 조은석 특별검사팀인 조은석 특별검사팀인 조은석 특별검사팀이 윤석열 전 대통령에 대한 3차 구인 시도에 나섰습니다,0.03773584905660377,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 3차 강제 구인을 앞두고 오늘16일 오전 법원에 구속적부심을 청구했습니다 맞불 작전에 특검의 강제 구인은 적부심 절차가 끝날 때까지 중단됐습니다 오는 18...,이재명 대통령이 오송 지하차도 참사 2주기 다음 날인 오늘 사회적 참사 유가족들을 만납 이 대통령은 오송 참사 유가족을 비롯해 세월호 이태원 참사와 제주항공 여객기 참사 유가족 등...,0.028571428571428574,1.0,1.0,1.0,1.0
KBS 청주 제천 단양의 국민의힘 엄태영 국회의원이 차기 충북도당위원장 출마를 선언했습니다 엄 의원은 오늘 출마 선언문을 통해 도당 기능 혁신과 소통 원외 당원협의회 지원 등으로 ...,내란 내란 특검 수사팀이 윤 전 대통령에 대한 3차 강제 구인에 나섰습니다 가족과 변호인을 제외한 외부 인사들에 대한 접견 금지 조치도 취했는데요,0.030303030303030304,1.0,1.0,1.0,1.0
KBS 강릉 앵커 춘천 레고랜드와 알펜시아 조성 사업으로 생긴 부채는 강원도 재정에 막대한 부담을 주고 있는데요 이와 관련해 최근 강원도의회에서 특별위원회 구성 요구가 이어지지만 ...,청주 앵커호우에 지하차도가 잠겨 30명의 사상자를 낸 청주 오송 참사가 발생한지 2년이 됐는데요,0.0,1.0,1.0,1.0,1.0
KBS 전주 민주노총이 전국 동시다발 총파업 투쟁에 나선 가운데 전북본부도 민주당 전북도당 앞에 모여 노동 존중 정책을 국정과제에 반영해야 한다고 요구했습니다 민주노총은 이른바 노...,순직해병 사건 수사외압 의혹과 관련해서 윤석열 전 대통령의 격노가 있었음을 시인하는 세 번째 진술이 나왔습니다,0.03389830508474576,1.0,1.0,1.0,1.0
KBS 대구 대구 두류공원을 국가도시공원으로 지정하기 위한 법적 근거가 마련되고 있습니다 국회 국토교통위원회는 어제 법안심사소위를 열고 국가도시공원 지정 요건을 현행 300만 이상...,송국회 기자가 취재했습니다 리포트 리포트 오송 참사 발생 9개월여 만인 지난해 4월 지난해 4월 지난해 4월 지난해 4월 지난해 4월,0.0,1.0,1.0,1.0,1.0
KBS 대구 안규백 국방부 장관 후보자가 대구경북신공항 사업은 기부 대 양여 방식의 본보기라며 반드시 성공해야 한다고 밝혔습니다 안 후보자는 어제15일 국회 국방위 인사청문회에서 ...,청주 오송 참사가 발생한 지 2년이 됐는데요,0.0,1.0,1.0,1.0,1.0
KBS 대구 앵커 APEC 정상회의 핵심 의제 가운데 하나인 인구 문제를 논의하는 자리가 경주에서 마련됐습니다 APEC 회원국 공통 과제인 인구 문제를 해결할 다양한 해법이 제시됐...,강선우 여성가족부 장관 후보자 인사청문회에서 강선우 여성가족부 장관 후보자를 둘러싼 강선우 여성가족부 장관 후보자를 둘러싼 이른바 갑질 논란의 갑질 논란 이 사그라질지 않고 있는데...,0.0,1.0,1.0,1.0,1.0
KBS 대구 앵커 국민의힘 전당대회가 다음 달로 예고된 가운데 유력 당권 주자인 김문수 전 고용노동부 장관이 오늘16일 대구를 찾았습니다 더불어민주당 당권 주자들도 잇따라 대구 경...,내란특검팀이 어제 저녁 서울구치소에 오늘 오후 2시까지 윤 전 대통령을 서울고검 조사실로 데려오라는 인치 지휘를 했습니다,0.03636363636363637,1.0,1.0,1.0,1.0
KBS 대전 앵커 문재인 정부 당시 부동산 실정을 감추기 위해 국가 통계를 조작한 혐의 등으로 주요 정부 인사 11명이 기소돼 1심 재판이 진행중인데요 재판에 출석한 김수현 김상조...,KBS 대전 대전 대전 대전지법 제3 3형사부는 집회 신고 내용과 달리 정부 부처 진입로에 드러눕는 방식으로 정부 부처 진입로에 드러눕는 방식으로 시위한 혐의로 1심에서 벌금 50...,0.08571428571428573,1.0,1.0,1.0,1.0
KBS 울산 앵커 음주와 무면허 운전을 한 시의원에 대해 울산시의회 윤리특별위원회가 가장 낮은 징계인 경고 처분을 내렸습니다 다수당의 제 식구 감싸기를 막기 위해서라도 선출직 의원...,김문수 국회의원은 민주당 원내대책회의 발언을 통해 여순10199위원회 소위원회 오영섭 위원장이 학살 책임자인 이승만 미화에 몰두 해왔고 이민원 위원은 여순사건을 여순사건을 반란으로...,0.0,1.0,1.0,1.0,1.0
KBS 광주 이재명 대통령이 제주항공 여객기 참사와 세월호 참사 유가족 등을 만나 정부를 대표해 공식 사죄한다고 말했습니다 이 대통령은 오늘16일 대통령실 영빈관에서 제주항공 여객...,가덕도신공항 건설 예정지 주민들의 이주 대책과 관련 지원에 대한 법적 근거가 마련됩니다,0.0,1.0,1.0,1.0,1.0
KBS 부산 앵커 연내 해양수산부 부산 이전에 속도가 붙었는데요 이제 해수부 부산시대 해양수도 부산을 어떻게 만들 것인지 그 내실을 채우는 절차에 돌입했습니다 정치권은 이른바 해수...,윤석열 전 대통령은 구치소가 덥고 운동할 시간이 없다고 불평하면서 안에서 쓸 영치금까지 모금했습니다 건강을 핑계로 특검 출석은 거부하면서 오늘은 부정 선거론자인 모스 탄 교수를 접...,0.0,1.0,1.0,1.0,1.0
KBS 춘천 앵커 춘천 레고랜드와 알펜시아 조성 사업으로 생긴 부채는 강원도 재정에 막대한 부담을 주고 있는데요 최근 강원도의회에서 이런 해묵은 현안을 둘러싸고 특별위원회 구성 요...,정동트 정동영 의원은 이재명 정부 초대 통일부 장관 후보자로 지명됐습니다,0.0,1.0,1.0,1.0,1.0
앵커 이재명 대통령이 세월호 참사와 이태원 참사 등 사회적 참사 유가족들을 만났습니다 이 대통령은 정부를 대표해 사죄하며 국가의 부재로 인해 억울한 국민이 생기지 않도록 하겠다고 ...,안규백 의원이 청문회에서 이번 정부 임기 내에 전시작전 통제권을 전환하는 것을 목표로 하는 걸로 안다 고 말하였지만 파장이 일자 대통령실은 시한을 정한 건 아니라고 선을 선을 그었...,0.0,1.0,1.0,1.0,1.0
KBS 전주 앵커 전북도의회 예산결산특별위원 선임안이 부결되는 초유의 사태가 발생했는데요 한 의원의 예결위원 배제를 놓고 도의회가 내홍을 빚은 결과입니다 전북 민생 현안 등 사업 ...,청주 오송 참사 2주기를 맞아 이재명 대통령이 국무회의에서 안전 대책을 중점 점검했습니다,0.0,1.0,1.0,1.0,1.0
KBS 청주 앵커 오송 참사를 비롯한 사회적 참사 유가족들이 오늘 이재명 대통령과 만났습니다 유가족들은 재난 발생 당시 자치단체의 대응 방식을 언급하며 개선책 마련과 국가 차원의 ...,이재명 대통령이 경주에서 열리는 APEC 정상회의에 회원국들을 초청하는 서한을 발송했습니다,0.03921568627450981,1.0,1.0,1.0,1.0
앵커 이처럼 초대 장관 후보자들의 인사청문회가 사흘째 이어졌습니다 하지만 자료 제출도 증인 채택도 제대로 안 됐다는 주장과 함께 일부 후보자들의 명확한 해명도 이뤄지지 않았다는 비...,호우 호우에 지하차도가 잠겨 30명의 사상자를 낸 청주 오송 참사가 어제 2주기를 맞았는데요,0.0,1.0,1.0,1.0,1.0
앵커 강선우 이진숙 장관 후보자 관련 논란도 계속되며 야당은 물론 친여권 성향 단체에서도 반대 의견이 나오고 있습니다 대통령실은 일단 청문회가 끝날 때까지 여론을 지켜보겠단 입장입...,권오을 국가보훈부 장관 후보자 청문회에선 보수 정당 출신인 후보자가 지난 대선에서 이재명 대통령을 지지하면서 보은 인사를 받았다는 비판이 나왔고 한성숙 중기부 장관 후보자는 자신이...,0.05555555555555556,1.0,1.0,1.0,1.0
정성호 법무부 장관 후보자가 국민의힘에 대한 정당해산심판 청구 가능성에 대해 정당의 1호 당원인 대통령이 의원들의 판단에 어떤 영향을 미쳤는지 수사를 통해 사실관계가 확정되면 판단...,채 상병 특검팀이 이른바 VIP 격노설 을 뒷 받침할 또 다른 진술을 확보했습니다,0.0,1.0,1.0,1.0,1.0
앵커 민주노총이 이재명 정부 들어 처음으로 전국 곳곳에서 총파업 대회를 열었습니다 이른바 노란 봉투법을 빠르게 처리하라고 요구하면서 친 노동 정책에 좀 더 속도를 낼 것을 주문했습...,국회가 사흘 사흘째 장관 후보자들의 능력과 자질 도덕성 검증을 이어갑니다,0.0,1.0,1.0,1.0,1.0
앵커 김영훈 고용노동부 장관 후보자 인사청문회에선 북한이 주적인지를 묻는 질문에 여야가 충돌하며 한때 파행이 빚어졌습니다 김 후보자는 노조법 2 3조 개정안인 이른바 노란봉투법을 ...,구치소에 구치소에 수감된 윤석열 전 대통령이 또 특검 출석을 거부했습니다,0.043478260869565216,1.0,1.0,1.0,1.0
앵커 민주당 대표 선거에 나선 정청래 박찬대 후보가 첫 TV 토론을 가졌습니다 두 후보는 검찰 개혁에 대해선 한목소리를 냈지만 야당과의 협치 방향에 대해선 온도 차를 보였습니다 배...,이혜리 기자의 단독보도입니다 리포트 왕윤종 전 경제안보비서관이 순직 해,0.0,1.0,1.0,1.0,1.0
앵커 인사청문회 소식 이어갑니다 이진숙 교육부 장관 후보자가 자녀 조기 유학 위법 논란에 대해 국민 눈높이에 맞지 않았다며 사과했습니다 하지만 논문 표절 의혹 등에 대해선 적극 해...,우크라이나에 무기를 다시 공급하기로 한 트럼프 미국 대통령이 하루 만에 이 무기들이 이 무기들이 이 무기들이 러시아 모스크바를를 겨냥해서는 안 된다고 말했습니다,0.0,1.0,1.0,1.0,1.0
앵커 이른바 VIP 격노설에 대해 대통령실 참모들에 이어 이종섭 당시 국방장관도 말을 바꿨습니다 대통령이 역정을 낸 걸로 보인다고 말했습니다 순직 해병 사건 수사 외압 의혹을 폭로...,김건희 특검팀이 건진법사 의혹 에 대해 강제수사에 나섰습니다,0.0425531914893617,1.0,1.0,1.0,1.0
앵커 국민의힘 혁신위원회가 인적 쇄신 대상으로 나경원 윤상현 장동혁 의원과 송언석 비상대책위원장을 콕 집어 언급했습니다 당내 파장이 만만치 않습니다 이경원 기자입니다 기자 대선 참...,3일째를 맞는 이재명 정부의 초대 장관 후보자 청문회 오늘은 16일 이진숙 교육부 장관 후보자 청문회가 열립니다,0.0,1.0,1.0,1.0,1.0
앵커 드론작전사령부가 지난해 상반기에도 소형 무인기를 서해 북방한계선에 근접 비행시키는 작전을 적어도 두 차례 실시한 것으로 확인됐습니다 특검은 통상적인 작전이 아니었다는 군 관계...,리포트 내란특검은 윤 전 대통령의 외환 혐의와 관련한 압수수색을 벌이며 기존 검토하던 외환유치죄 대신 일반이적죄를 적용했습니다,0.03773584905660377,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 강제 구인을 앞두고 오늘16일 법원에 구속적부심을 청구했습니다 이런 맞불 작전에 내란 특검의 강제 구인은 적부심 절차가 끝날 때까지 중단됐습니다 심문은 모...,재구속된 윤석열 전 대통령이 어제 오후에도 내란 특검의 소환 조사에 응하지 않았습니다,0.1923076923076923,1.0,1.0,1.0,1.0
앵커 지난해 북한 평양에서 추락한 걸로 알려진 무인기 기종과 똑같은 형상의 무인기를 우리 군이 80대 넘게 보유하고 있고 그 기종은 소음이 상당히 크다는 사실이 군 내부 문건을 통...,516 군사쿠데타 이후 첫 민간인 출신 국방장관 후보자로 지명된 안규백 후보자의 인사청문회에서는 후보자의 군 복무 기록을 두고 논란이 일었는데 안 후보자는 행정 착오로 복학 기간이...,0.048192771084337345,1.0,1.0,1.0,1.0
앵커 내란특검팀이 구치소에 있는 윤석열 전 대통령을 불러 조사하기 위해 세 번째 시도에 나섰지만 또 무산됐습니다 윤 전 대통령은 자신의 구속이 부당하다며 법원에 구속적부심을 청구했...,윤석열 전 대통령이 구속된 이후 내란 특검의 3번째 소환조사를 또 거부했습니다,0.1276595744680851,1.0,1.0,1.0,1.0
앵커 계속해서 김건희 특검 수사 상황도 알아보겠습니다 특검팀이 건진법사 전성배 씨와 통일교 전 간부가 국민의힘 당 대표 선거에 개입했단 의혹을 살펴보고 있습니다 두 사람이 통일교 ...,국회는 오늘 이진숙 부총리 부총리 부총리 겸 교육부 장관 후보자와 정성호 법무부 장관 후보자 김영훈 고용노동부 장관 후보자에 대한 인사청문회를 각 소관 상임위에서 진행합니다,0.0,1.0,1.0,1.0,1.0
앵커 방금 들으셨던 문제의 회의 직후에 이종섭 당시 국방장관은 누군가에게 전화를 받았습니다 조사에 나선 특검팀은 그때 이 전 장관이 받았던 전화번호와 뒷자리가 같은 단말기가 대통령...,한성숙 중소벤처기업부 장관 후보자 인사청문회에서는 성남 FC 불법 후원금 의혹 이 쟁점이 됐는데 한 후보자는 가족과 관련한 편법 증여 의혹 등에 대해선 부족함이 있었다고 인정했습니...,0.030303030303030307,1.0,1.0,1.0,1.0
앵커 이른바 VIP격노설을 확인하고 있는 채 상병 특검팀이 윤석열 전 대통령이 당시 구체적으로 화를 낸 시점과 그때 상황을 자세히 묘사한 진술을 확보한 걸로 취재 결과 확인됐습니다...,안규백 국방부 장관 후보자 인사청문회에서는 문민 국방장관 후보자를 향한 정책 검증이 진행됐는데 안 후보자가 현 정부 임기 내 전시작전권 전환을 언급했는데 대통령실은 개인 생각 이라...,0.0,1.0,1.0,1.0,1.0
 앵커  윤석열 정부 당시 외교부가 MBC를 상대로 이른바 바이든 날리면 사건에 대해 제기한 소송이 아직도 진행 중인데요 그런데 외교부의 지난 5년간 소송 현황을 살펴봤더니 외교부...,김건희 특검팀이 건진법사 전성배 씨의 법당 지하 밀실을 포함해 십여 곳을 압수수색했습니다,0.0,1.0,1.0,1.0,1.0
 앵커  얼마 전 이진숙 방송통신위원장이 국무회의에서 이재명 대통령에게 방통위를 독임제 즉 위원장 1명이 모든 걸 결정하는 기구로 바꿔줄 것을 건의했다는 보도가 나왔죠 그러자 이 ...,제자 제자 논문 표절 의혹과 자녀 조기 유학 논란이 불거진 이진숙 교육부 장관 후보자에 대한 국회 청문회가 오늘 16일 이 후보자는 부정은 없었고 청문회에서 소명할 수 있다는 입장...,0.1111111111111111,1.0,1.0,1.0,1.0
 앵커  국민의힘 윤희숙 혁신위원장이 나경원 윤상현 장동혁 송언석 의원 등 4명을 콕 집어서 해당 행위를 하고 있다며 스스로 거취를 밝히라고 요구했습니다 하지만 곧바로 당 지도부가...,안상우 기자의 보도입니다,0.0,1.0,1.0,1.0,1.0
 앵커  조국혁신당에 이어 더불어민주당에서도 국민의힘에 대한 위헌정당 해산 요구가 잇따르고 있습니다 계엄해제 표결 방해 의혹과 윤 전 대통령 체포를 막아섰던 의원들이 특히 문제가 ...,윤석열 전 대통령이 내란 특검 소환조사에 또 출석하지 않았습니다,0.08,1.0,1.0,1.0,1.0
 앵커  강선우 여가부 장관 후보자를 둘러싼 논란은 인사청문회 이후로도 계속되고 있습니다 민주당 내 보좌진들이 강 후보자에 대한 사퇴를 촉구하는 등 부정적인 여론이 커지고 있는데요...,김건희 특검팀이 지난 2022년 지방선거 공천에 개입한 혐의에 대해서 김건희 특검팀이 처음으로 강제 수사에 착수했습니다,0.0,1.0,1.0,1.0,1.0
 앵커  이재명 대통령은 오늘 사회적 참사 유족 200여 명을 만나 정부가 국민의 생명을 지키지 못했다며 고개 숙여 공식 사과했습니다 대통령실 참모진과 각 부처 책임자들도 참석해 ...,호우 호우에 지하차도가 잠겨 30명의 사상자를 낸 청주 오송 참사가 오늘로 2주기를 맞았는데요,0.03636363636363636,1.0,1.0,1.0,1.0
 앵커  오늘 교육부 법무부 노동부 장관 후보자에 대한 국회의 청문 검증이 이뤄졌습니다 특히 이진숙 교육부 장관 후보자의 논문 표절 의혹과 자녀 불법 조기유학 문제가 논란이 됐는데...,안규백 국방부 장관 후보자 인사청문회에서는 문민 국방장관 후보자를 향한 정책 검증이 진행됐는데 안 후보자가 현 정부 임기 내 전시작전권 전환을 언급했는데 대통령실은 개인 생각 이라...,0.05555555555555555,1.0,1.0,1.0,1.0
 앵커  그동안 윤석열 정부 대통령실 인사들은 소위 VIP 격노설이 제기될 때마다 입을 맞춘 듯 보고도 없었고 격노도 없었다며 부인해왔습니다 하지만 채해병 순직 2주기가 다가오는 ...,재구속된 윤석열 전 대통령이 오늘도 내란 특검의 소환 조사에 응하지 않았습니다,0.07547169811320754,1.0,1.0,1.0,1.0
 앵커  VIP 격노설의 진원지인 대통령실 회의에서 해병순직사건 초동조사 결과를 보고받고 격노한 윤석열 전 대통령이 임기훈 당시 국방비서관을 따로 남겨 무언가를 논의했다는 진술이 ...,전북도의회 마지막 예산결산특별위원 10명을 뽑는 선임안이 임시회 본회의에서 반대 17표 찬성 10표 기권 5표로 부결됐습니다,0.0,1.0,1.0,1.0,1.0
앵커 정성호 법무장관 후보자 인사청문회에선 여야가 검찰 개편 문제를 놓고 맞붙었습니다 민주당은 정치 검찰을 청산해야 한다고 강조했고 국민의힘은 검찰 개편은 이재명 대통령의 공소 취...,국민의힘 광주시당은 김정현 현 시당위원장이 후보 등록을 포기해 안 후보가 오는 18일 차기 시당위원장으로 의결될 예정이라고 밝혔습니다,0.0,1.0,1.0,1.0,1.0
